"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Macon County, TN"	"47111"	"2018"	"2018"	Suppressed	3009	Suppressed
	"Macon County, TN"	"47111"	"2019"	"2019"	Suppressed	3151	Suppressed
	"Macon County, TN"	"47111"	"2020 "	"2020"	Suppressed	3255	Suppressed
	"Madison County, TN"	"47113"	"2018"	"2018"	10	12760	Unreliable
	"Madison County, TN"	"47113"	"2019"	"2019"	Suppressed	13274	Suppressed
	"Madison County, TN"	"47113"	"2020 "	"2020"	Suppressed	13738	Suppressed
	"Marion County, TN"	"47115"	"2018"	"2018"	Suppressed	4553	Suppressed
	"Marion County, TN"	"47115"	"2019"	"2019"	Suppressed	4673	Suppressed
	"Marion County, TN"	"47115"	"2020 "	"2020"	Suppressed	4749	Suppressed
	"Marshall County, TN"	"47117"	"2018"	"2018"	Suppressed	4320	Suppressed
	"Marshall County, TN"	"47117"	"2019"	"2019"	Suppressed	4494	Suppressed
	"Marshall County, TN"	"47117"	"2020 "	"2020"	Suppressed	4701	Suppressed
	"Maury County, TN"	"47119"	"2018"	"2018"	Suppressed	11938	Suppressed
	"Maury County, TN"	"47119"	"2019"	"2019"	Suppressed	12577	Suppressed
	"Maury County, TN"	"47119"	"2020 "	"2020"	10	13530	Unreliable
	"Meigs County, TN"	"47121"	"2018"	"2018"	Suppressed	2164	Suppressed
	"Meigs County, TN"	"47121"	"2019"	"2019"	Suppressed	2239	Suppressed
	"Meigs County, TN"	"47121"	"2020 "	"2020"	Suppressed	2198	Suppressed
	"Monroe County, TN"	"47123"	"2018"	"2018"	Suppressed	7925	Suppressed
	"Monroe County, TN"	"47123"	"2019"	"2019"	Suppressed	8028	Suppressed
	"Monroe County, TN"	"47123"	"2020 "	"2020"	Suppressed	8301	Suppressed
	"Montgomery County, TN"	"47125"	"2018"	"2018"	Suppressed	15103	Suppressed
	"Montgomery County, TN"	"47125"	"2019"	"2019"	Suppressed	15733	Suppressed
	"Montgomery County, TN"	"47125"	"2020 "	"2020"	14	16825	Unreliable
	"Moore County, TN"	"47127"	"2018"	"2018"	Suppressed	1044	Suppressed
	"Moore County, TN"	"47127"	"2019"	"2019"	Suppressed	1092	Suppressed
	"Moore County, TN"	"47127"	"2020 "	"2020"	Suppressed	1100	Suppressed
	"Morgan County, TN"	"47129"	"2018"	"2018"	Suppressed	3032	Suppressed
	"Morgan County, TN"	"47129"	"2019"	"2019"	Suppressed	3122	Suppressed
	"Morgan County, TN"	"47129"	"2020 "	"2020"	Suppressed	3212	Suppressed
	"Obion County, TN"	"47131"	"2018"	"2018"	Suppressed	4723	Suppressed
	"Obion County, TN"	"47131"	"2019"	"2019"	Suppressed	4774	Suppressed
	"Obion County, TN"	"47131"	"2020 "	"2020"	Suppressed	4925	Suppressed
	"Overton County, TN"	"47133"	"2018"	"2018"	Suppressed	3566	Suppressed
	"Overton County, TN"	"47133"	"2019"	"2019"	Suppressed	3590	Suppressed
	"Overton County, TN"	"47133"	"2020 "	"2020"	Suppressed	3724	Suppressed
	"Perry County, TN"	"47135"	"2018"	"2018"	Suppressed	1316	Suppressed
	"Perry County, TN"	"47135"	"2019"	"2019"	Suppressed	1333	Suppressed
	"Perry County, TN"	"47135"	"2020 "	"2020"	Suppressed	1359	Suppressed
	"Pickett County, TN"	"47137"	"2018"	"2018"	Suppressed	1072	Suppressed
	"Pickett County, TN"	"47137"	"2019"	"2019"	Suppressed	1072	Suppressed
	"Pickett County, TN"	"47137"	"2020 "	"2020"	Suppressed	1129	Suppressed
	"Polk County, TN"	"47139"	"2018"	"2018"	Suppressed	2756	Suppressed
	"Polk County, TN"	"47139"	"2019"	"2019"	Suppressed	2829	Suppressed
	"Polk County, TN"	"47139"	"2020 "	"2020"	Suppressed	2864	Suppressed
	"Putnam County, TN"	"47141"	"2018"	"2018"	Suppressed	10087	Suppressed
	"Putnam County, TN"	"47141"	"2019"	"2019"	Suppressed	10361	Suppressed
	"Putnam County, TN"	"47141"	"2020 "	"2020"	10	10782	Unreliable
	"Rhea County, TN"	"47143"	"2018"	"2018"	Suppressed	4852	Suppressed
	"Rhea County, TN"	"47143"	"2019"	"2019"	Suppressed	4878	Suppressed
	"Rhea County, TN"	"47143"	"2020 "	"2020"	Suppressed	5089	Suppressed
	"Roane County, TN"	"47145"	"2018"	"2018"	Suppressed	9292	Suppressed
	"Roane County, TN"	"47145"	"2019"	"2019"	Suppressed	9493	Suppressed
	"Roane County, TN"	"47145"	"2020 "	"2020"	Suppressed	9832	Suppressed
	"Robertson County, TN"	"47147"	"2018"	"2018"	Suppressed	8394	Suppressed
	"Robertson County, TN"	"47147"	"2019"	"2019"	Suppressed	8795	Suppressed
	"Robertson County, TN"	"47147"	"2020 "	"2020"	Suppressed	8967	Suppressed
	"Rutherford County, TN"	"47149"	"2018"	"2018"	18	27145	Unreliable
	"Rutherford County, TN"	"47149"	"2019"	"2019"	16	28696	Unreliable
	"Rutherford County, TN"	"47149"	"2020 "	"2020"	19	30308	Unreliable
	"Scott County, TN"	"47151"	"2018"	"2018"	Suppressed	2961	Suppressed
	"Scott County, TN"	"47151"	"2019"	"2019"	Suppressed	3031	Suppressed
	"Scott County, TN"	"47151"	"2020 "	"2020"	Suppressed	3094	Suppressed
	"Sequatchie County, TN"	"47153"	"2018"	"2018"	Suppressed	2405	Suppressed
	"Sequatchie County, TN"	"47153"	"2019"	"2019"	Suppressed	2467	Suppressed
	"Sequatchie County, TN"	"47153"	"2020 "	"2020"	Suppressed	2628	Suppressed
	"Sevier County, TN"	"47155"	"2018"	"2018"	Suppressed	15607	Suppressed
	"Sevier County, TN"	"47155"	"2019"	"2019"	Suppressed	16143	Suppressed
	"Sevier County, TN"	"47155"	"2020 "	"2020"	Suppressed	16472	Suppressed
	"Shelby County, TN"	"47157"	"2018"	"2018"	57	98994	57.6
	"Shelby County, TN"	"47157"	"2019"	"2019"	51	102838	49.6
	"Shelby County, TN"	"47157"	"2020 "	"2020"	76	106620	71.3
	"Smith County, TN"	"47159"	"2018"	"2018"	Suppressed	2736	Suppressed
	"Smith County, TN"	"47159"	"2019"	"2019"	Suppressed	2802	Suppressed
	"Smith County, TN"	"47159"	"2020 "	"2020"	Suppressed	2774	Suppressed
	"Stewart County, TN"	"47161"	"2018"	"2018"	Suppressed	2184	Suppressed
	"Stewart County, TN"	"47161"	"2019"	"2019"	Suppressed	2247	Suppressed
	"Stewart County, TN"	"47161"	"2020 "	"2020"	Suppressed	2301	Suppressed
	"Sullivan County, TN"	"47163"	"2018"	"2018"	13	26069	Unreliable
	"Sullivan County, TN"	"47163"	"2019"	"2019"	22	26615	82.7
	"Sullivan County, TN"	"47163"	"2020 "	"2020"	16	27117	Unreliable
	"Sumner County, TN"	"47165"	"2018"	"2018"	18	23379	Unreliable
	"Sumner County, TN"	"47165"	"2019"	"2019"	Suppressed	24427	Suppressed
	"Sumner County, TN"	"47165"	"2020 "	"2020"	Suppressed	25527	Suppressed
	"Tipton County, TN"	"47167"	"2018"	"2018"	Suppressed	7109	Suppressed
	"Tipton County, TN"	"47167"	"2019"	"2019"	Suppressed	7381	Suppressed
	"Tipton County, TN"	"47167"	"2020 "	"2020"	Suppressed	7661	Suppressed
	"Trousdale County, TN"	"47169"	"2018"	"2018"	Suppressed	1148	Suppressed
	"Trousdale County, TN"	"47169"	"2019"	"2019"	Suppressed	1181	Suppressed
	"Trousdale County, TN"	"47169"	"2020 "	"2020"	Suppressed	1210	Suppressed
	"Unicoi County, TN"	"47171"	"2018"	"2018"	Suppressed	3103	Suppressed
	"Unicoi County, TN"	"47171"	"2019"	"2019"	Suppressed	3105	Suppressed
	"Unicoi County, TN"	"47171"	"2020 "	"2020"	Suppressed	3234	Suppressed
	"Union County, TN"	"47173"	"2018"	"2018"	Suppressed	2925	Suppressed
	"Union County, TN"	"47173"	"2019"	"2019"	Suppressed	3011	Suppressed
	"Union County, TN"	"47173"	"2020 "	"2020"	Suppressed	3048	Suppressed
	"Van Buren County, TN"	"47175"	"2018"	"2018"	Suppressed	1104	Suppressed
	"Van Buren County, TN"	"47175"	"2019"	"2019"	Suppressed	1127	Suppressed
	"Van Buren County, TN"	"47175"	"2020 "	"2020"	Suppressed	1148	Suppressed
	"Warren County, TN"	"47177"	"2018"	"2018"	Suppressed	5580	Suppressed
	"Warren County, TN"	"47177"	"2019"	"2019"	Suppressed	5723	Suppressed
	"Warren County, TN"	"47177"	"2020 "	"2020"	Suppressed	5933	Suppressed
	"Washington County, TN"	"47179"	"2018"	"2018"	12	18223	Unreliable
	"Washington County, TN"	"47179"	"2019"	"2019"	13	18762	Unreliable
	"Washington County, TN"	"47179"	"2020 "	"2020"	17	19461	Unreliable
	"Wayne County, TN"	"47181"	"2018"	"2018"	Suppressed	2433	Suppressed
	"Wayne County, TN"	"47181"	"2019"	"2019"	Suppressed	2479	Suppressed
	"Wayne County, TN"	"47181"	"2020 "	"2020"	Suppressed	2511	Suppressed
	"Weakley County, TN"	"47183"	"2018"	"2018"	Suppressed	4641	Suppressed
	"Weakley County, TN"	"47183"	"2019"	"2019"	Suppressed	4755	Suppressed
	"Weakley County, TN"	"47183"	"2020 "	"2020"	Suppressed	4783	Suppressed
	"White County, TN"	"47185"	"2018"	"2018"	Suppressed	4222	Suppressed
	"White County, TN"	"47185"	"2019"	"2019"	Suppressed	4298	Suppressed
	"White County, TN"	"47185"	"2020 "	"2020"	Suppressed	4433	Suppressed
	"Williamson County, TN"	"47187"	"2018"	"2018"	Suppressed	23942	Suppressed
	"Williamson County, TN"	"47187"	"2019"	"2019"	Suppressed	25324	Suppressed
	"Williamson County, TN"	"47187"	"2020 "	"2020"	Suppressed	27281	Suppressed
	"Wilson County, TN"	"47189"	"2018"	"2018"	11	17783	Unreliable
	"Wilson County, TN"	"47189"	"2019"	"2019"	Suppressed	18637	Suppressed
	"Wilson County, TN"	"47189"	"2020 "	"2020"	Suppressed	19213	Suppressed
	"Anderson County, TX"	"48001"	"2018"	"2018"	Suppressed	6723	Suppressed
	"Anderson County, TX"	"48001"	"2019"	"2019"	Suppressed	6824	Suppressed
	"Anderson County, TX"	"48001"	"2020 "	"2020"	Suppressed	6961	Suppressed
	"Andrews County, TX"	"48003"	"2018"	"2018"	Suppressed	1398	Suppressed
	"Andrews County, TX"	"48003"	"2019"	"2019"	Suppressed	1401	Suppressed
	"Andrews County, TX"	"48003"	"2020 "	"2020"	Suppressed	1407	Suppressed
	"Angelina County, TX"	"48005"	"2018"	"2018"	Suppressed	10671	Suppressed
	"Angelina County, TX"	"48005"	"2019"	"2019"	Suppressed	10861	Suppressed
	"Angelina County, TX"	"48005"	"2020 "	"2020"	Suppressed	11229	Suppressed
	"Aransas County, TX"	"48007"	"2018"	"2018"	Suppressed	5487	Suppressed
	"Aransas County, TX"	"48007"	"2019"	"2019"	Suppressed	5258	Suppressed
	"Aransas County, TX"	"48007"	"2020 "	"2020"	Suppressed	5172	Suppressed
	"Archer County, TX"	"48009"	"2018"	"2018"	Suppressed	1300	Suppressed
	"Archer County, TX"	"48009"	"2019"	"2019"	Suppressed	1287	Suppressed
	"Archer County, TX"	"48009"	"2020 "	"2020"	Suppressed	1395	Suppressed
	"Armstrong County, TX"	"48011"	"2018"	"2018"	Suppressed	341	Suppressed
	"Armstrong County, TX"	"48011"	"2019"	"2019"	Suppressed	353	Suppressed
	"Armstrong County, TX"	"48011"	"2020 "	"2020"	Suppressed	334	Suppressed
	"Atascosa County, TX"	"48013"	"2018"	"2018"	Suppressed	5693	Suppressed
	"Atascosa County, TX"	"48013"	"2019"	"2019"	Suppressed	5915	Suppressed
	"Atascosa County, TX"	"48013"	"2020 "	"2020"	Suppressed	6033	Suppressed
	"Austin County, TX"	"48015"	"2018"	"2018"	Suppressed	4479	Suppressed
	"Austin County, TX"	"48015"	"2019"	"2019"	Suppressed	4700	Suppressed
	"Austin County, TX"	"48015"	"2020 "	"2020"	Suppressed	4858	Suppressed
	"Bailey County, TX"	"48017"	"2018"	"2018"	Suppressed	735	Suppressed
	"Bailey County, TX"	"48017"	"2019"	"2019"	Suppressed	756	Suppressed
	"Bailey County, TX"	"48017"	"2020 "	"2020"	Suppressed	761	Suppressed
	"Bandera County, TX"	"48019"	"2018"	"2018"	Suppressed	4987	Suppressed
	"Bandera County, TX"	"48019"	"2019"	"2019"	Suppressed	5209	Suppressed
	"Bandera County, TX"	"48019"	"2020 "	"2020"	Suppressed	5532	Suppressed
	"Bastrop County, TX"	"48021"	"2018"	"2018"	Suppressed	10659	Suppressed
	"Bastrop County, TX"	"48021"	"2019"	"2019"	Suppressed	11197	Suppressed
	"Bastrop County, TX"	"48021"	"2020 "	"2020"	Suppressed	11715	Suppressed
	"Baylor County, TX"	"48023"	"2018"	"2018"	Suppressed	594	Suppressed
	"Baylor County, TX"	"48023"	"2019"	"2019"	Suppressed	587	Suppressed
	"Baylor County, TX"	"48023"	"2020 "	"2020"	Suppressed	605	Suppressed
	"Bee County, TX"	"48025"	"2018"	"2018"	Suppressed	3039	Suppressed
	"Bee County, TX"	"48025"	"2019"	"2019"	Suppressed	3109	Suppressed
	"Bee County, TX"	"48025"	"2020 "	"2020"	Suppressed	3237	Suppressed
	"Bell County, TX"	"48027"	"2018"	"2018"	12	30001	Unreliable
	"Bell County, TX"	"48027"	"2019"	"2019"	12	31590	Unreliable
	"Bell County, TX"	"48027"	"2020 "	"2020"	16	33386	Unreliable
	"Bexar County, TX"	"48029"	"2018"	"2018"	61	184674	33.0
	"Bexar County, TX"	"48029"	"2019"	"2019"	53	191056	27.7
	"Bexar County, TX"	"48029"	"2020 "	"2020"	57	198507	28.7
	"Blanco County, TX"	"48031"	"2018"	"2018"	Suppressed	2303	Suppressed
	"Blanco County, TX"	"48031"	"2019"	"2019"	Suppressed	2410	Suppressed
	"Blanco County, TX"	"48031"	"2020 "	"2020"	Suppressed	2624	Suppressed
	"Borden County, TX"	"48033"	"2018"	"2018"	Suppressed	102	Suppressed
	"Borden County, TX"	"48033"	"2019"	"2019"	Suppressed	116	Suppressed
	"Borden County, TX"	"48033"	"2020 "	"2020"	Suppressed	119	Suppressed
	"Bosque County, TX"	"48035"	"2018"	"2018"	Suppressed	3489	Suppressed
	"Bosque County, TX"	"48035"	"2019"	"2019"	Suppressed	3595	Suppressed
	"Bosque County, TX"	"48035"	"2020 "	"2020"	Suppressed	3591	Suppressed
	"Bowie County, TX"	"48037"	"2018"	"2018"	Suppressed	11816	Suppressed
	"Bowie County, TX"	"48037"	"2019"	"2019"	Suppressed	11985	Suppressed
	"Bowie County, TX"	"48037"	"2020 "	"2020"	Suppressed	12320	Suppressed
	"Brazoria County, TX"	"48039"	"2018"	"2018"	12	34664	Unreliable
	"Brazoria County, TX"	"48039"	"2019"	"2019"	Suppressed	36273	Suppressed
	"Brazoria County, TX"	"48039"	"2020 "	"2020"	19	37910	Unreliable
	"Brazos County, TX"	"48041"	"2018"	"2018"	Suppressed	15901	Suppressed
	"Brazos County, TX"	"48041"	"2019"	"2019"	Suppressed	16689	Suppressed
	"Brazos County, TX"	"48041"	"2020 "	"2020"	Suppressed	17845	Suppressed
	"Brewster County, TX"	"48043"	"2018"	"2018"	Suppressed	1672	Suppressed
	"Brewster County, TX"	"48043"	"2019"	"2019"	Suppressed	1714	Suppressed
	"Brewster County, TX"	"48043"	"2020 "	"2020"	Suppressed	1719	Suppressed
	"Briscoe County, TX"	"48045"	"2018"	"2018"	Suppressed	288	Suppressed
	"Briscoe County, TX"	"48045"	"2019"	"2019"	Suppressed	294	Suppressed
	"Briscoe County, TX"	"48045"	"2020 "	"2020"	Suppressed	280	Suppressed
	"Brooks County, TX"	"48047"	"2018"	"2018"	Suppressed	970	Suppressed
	"Brooks County, TX"	"48047"	"2019"	"2019"	Suppressed	957	Suppressed
	"Brooks County, TX"	"48047"	"2020 "	"2020"	Suppressed	948	Suppressed
	"Brown County, TX"	"48049"	"2018"	"2018"	Suppressed	5691	Suppressed
	"Brown County, TX"	"48049"	"2019"	"2019"	Suppressed	5810	Suppressed
	"Brown County, TX"	"48049"	"2020 "	"2020"	Suppressed	5953	Suppressed
	"Burleson County, TX"	"48051"	"2018"	"2018"	Suppressed	2764	Suppressed
	"Burleson County, TX"	"48051"	"2019"	"2019"	Suppressed	2898	Suppressed
	"Burleson County, TX"	"48051"	"2020 "	"2020"	Suppressed	3041	Suppressed
	"Burnet County, TX"	"48053"	"2018"	"2018"	Suppressed	8266	Suppressed
	"Burnet County, TX"	"48053"	"2019"	"2019"	Suppressed	8570	Suppressed
	"Burnet County, TX"	"48053"	"2020 "	"2020"	Suppressed	9003	Suppressed
	"Caldwell County, TX"	"48055"	"2018"	"2018"	Suppressed	4769	Suppressed
	"Caldwell County, TX"	"48055"	"2019"	"2019"	Suppressed	5029	Suppressed
	"Caldwell County, TX"	"48055"	"2020 "	"2020"	Suppressed	5197	Suppressed
	"Calhoun County, TX"	"48057"	"2018"	"2018"	Suppressed	2956	Suppressed
	"Calhoun County, TX"	"48057"	"2019"	"2019"	Suppressed	3034	Suppressed
	"Calhoun County, TX"	"48057"	"2020 "	"2020"	Suppressed	3049	Suppressed
	"Callahan County, TX"	"48059"	"2018"	"2018"	Suppressed	2151	Suppressed
	"Callahan County, TX"	"48059"	"2019"	"2019"	Suppressed	2225	Suppressed
	"Callahan County, TX"	"48059"	"2020 "	"2020"	Suppressed	2321	Suppressed
	"Cameron County, TX"	"48061"	"2018"	"2018"	14	42621	Unreliable
	"Cameron County, TX"	"48061"	"2019"	"2019"	11	43588	Unreliable
	"Cameron County, TX"	"48061"	"2020 "	"2020"	20	44993	44.5
	"Camp County, TX"	"48063"	"2018"	"2018"	Suppressed	1858	Suppressed
	"Camp County, TX"	"48063"	"2019"	"2019"	Suppressed	1917	Suppressed
	"Camp County, TX"	"48063"	"2020 "	"2020"	Suppressed	1991	Suppressed
	"Carson County, TX"	"48065"	"2018"	"2018"	Suppressed	883	Suppressed
	"Carson County, TX"	"48065"	"2019"	"2019"	Suppressed	945	Suppressed
	"Carson County, TX"	"48065"	"2020 "	"2020"	Suppressed	923	Suppressed
	"Cass County, TX"	"48067"	"2018"	"2018"	Suppressed	5054	Suppressed
	"Cass County, TX"	"48067"	"2019"	"2019"	Suppressed	5177	Suppressed
	"Cass County, TX"	"48067"	"2020 "	"2020"	Suppressed	5214	Suppressed
	"Castro County, TX"	"48069"	"2018"	"2018"	Suppressed	846	Suppressed
	"Castro County, TX"	"48069"	"2019"	"2019"	Suppressed	885	Suppressed
	"Castro County, TX"	"48069"	"2020 "	"2020"	Suppressed	945	Suppressed
	"Chambers County, TX"	"48071"	"2018"	"2018"	Suppressed	4066	Suppressed
	"Chambers County, TX"	"48071"	"2019"	"2019"	Suppressed	4278	Suppressed
	"Chambers County, TX"	"48071"	"2020 "	"2020"	Suppressed	4425	Suppressed
	"Cherokee County, TX"	"48073"	"2018"	"2018"	Suppressed	7086	Suppressed
	"Cherokee County, TX"	"48073"	"2019"	"2019"	Suppressed	7298	Suppressed
	"Cherokee County, TX"	"48073"	"2020 "	"2020"	Suppressed	7377	Suppressed
	"Childress County, TX"	"48075"	"2018"	"2018"	Suppressed	839	Suppressed
	"Childress County, TX"	"48075"	"2019"	"2019"	Suppressed	865	Suppressed
	"Childress County, TX"	"48075"	"2020 "	"2020"	Suppressed	843	Suppressed
	"Clay County, TX"	"48077"	"2018"	"2018"	Suppressed	1803	Suppressed
	"Clay County, TX"	"48077"	"2019"	"2019"	Suppressed	1887	Suppressed
	"Clay County, TX"	"48077"	"2020 "	"2020"	Suppressed	1939	Suppressed
	"Cochran County, TX"	"48079"	"2018"	"2018"	Suppressed	322	Suppressed
	"Cochran County, TX"	"48079"	"2019"	"2019"	Suppressed	330	Suppressed
	"Cochran County, TX"	"48079"	"2020 "	"2020"	Suppressed	330	Suppressed
	"Coke County, TX"	"48081"	"2018"	"2018"	Suppressed	681	Suppressed
	"Coke County, TX"	"48081"	"2019"	"2019"	Suppressed	701	Suppressed
	"Coke County, TX"	"48081"	"2020 "	"2020"	Suppressed	645	Suppressed
	"Coleman County, TX"	"48083"	"2018"	"2018"	Suppressed	1563	Suppressed
	"Coleman County, TX"	"48083"	"2019"	"2019"	Suppressed	1606	Suppressed
	"Coleman County, TX"	"48083"	"2020 "	"2020"	Suppressed	1643	Suppressed
	"Collin County, TX"	"48085"	"2018"	"2018"	15	89065	Unreliable
	"Collin County, TX"	"48085"	"2019"	"2019"	22	93373	23.6
	"Collin County, TX"	"48085"	"2020 "	"2020"	29	98210	29.5
	"Collingsworth County, TX"	"48087"	"2018"	"2018"	Suppressed	409	Suppressed
	"Collingsworth County, TX"	"48087"	"2019"	"2019"	Suppressed	409	Suppressed
	"Collingsworth County, TX"	"48087"	"2020 "	"2020"	Suppressed	418	Suppressed
	"Colorado County, TX"	"48089"	"2018"	"2018"	Suppressed	3493	Suppressed
	"Colorado County, TX"	"48089"	"2019"	"2019"	Suppressed	3609	Suppressed
	"Colorado County, TX"	"48089"	"2020 "	"2020"	Suppressed	3687	Suppressed
	"Comal County, TX"	"48091"	"2018"	"2018"	10	21323	Unreliable
	"Comal County, TX"	"48091"	"2019"	"2019"	Suppressed	22780	Suppressed
	"Comal County, TX"	"48091"	"2020 "	"2020"	Suppressed	24862	Suppressed
	"Comanche County, TX"	"48093"	"2018"	"2018"	Suppressed	2473	Suppressed
	"Comanche County, TX"	"48093"	"2019"	"2019"	Suppressed	2486	Suppressed
	"Comanche County, TX"	"48093"	"2020 "	"2020"	Suppressed	2497	Suppressed
	"Concho County, TX"	"48095"	"2018"	"2018"	Suppressed	575	Suppressed
	"Concho County, TX"	"48095"	"2019"	"2019"	Suppressed	510	Suppressed
	"Concho County, TX"	"48095"	"2020 "	"2020"	Suppressed	554	Suppressed
	"Cooke County, TX"	"48097"	"2018"	"2018"	Suppressed	5811	Suppressed
	"Cooke County, TX"	"48097"	"2019"	"2019"	Suppressed	6013	Suppressed
	"Cooke County, TX"	"48097"	"2020 "	"2020"	Suppressed	6120	Suppressed
	"Coryell County, TX"	"48099"	"2018"	"2018"	Suppressed	6048	Suppressed
	"Coryell County, TX"	"48099"	"2019"	"2019"	Suppressed	6348	Suppressed
	"Coryell County, TX"	"48099"	"2020 "	"2020"	Suppressed	6559	Suppressed
	"Cottle County, TX"	"48101"	"2018"	"2018"	Suppressed	254	Suppressed
	"Cottle County, TX"	"48101"	"2019"	"2019"	Suppressed	254	Suppressed
	"Cottle County, TX"	"48101"	"2020 "	"2020"	Suppressed	276	Suppressed
	"Crane County, TX"	"48103"	"2018"	"2018"	Suppressed	409	Suppressed
	"Crane County, TX"	"48103"	"2019"	"2019"	Suppressed	422	Suppressed
	"Crane County, TX"	"48103"	"2020 "	"2020"	Suppressed	441	Suppressed
	"Crockett County, TX"	"48105"	"2018"	"2018"	Suppressed	483	Suppressed
	"Crockett County, TX"	"48105"	"2019"	"2019"	Suppressed	483	Suppressed
	"Crockett County, TX"	"48105"	"2020 "	"2020"	Suppressed	530	Suppressed
	"Crosby County, TX"	"48107"	"2018"	"2018"	Suppressed	800	Suppressed
	"Crosby County, TX"	"48107"	"2019"	"2019"	Suppressed	786	Suppressed
	"Crosby County, TX"	"48107"	"2020 "	"2020"	Suppressed	806	Suppressed
	"Culberson County, TX"	"48109"	"2018"	"2018"	Suppressed	339	Suppressed
	"Culberson County, TX"	"48109"	"2019"	"2019"	Suppressed	339	Suppressed
	"Culberson County, TX"	"48109"	"2020 "	"2020"	Suppressed	342	Suppressed
	"Dallam County, TX"	"48111"	"2018"	"2018"	Suppressed	646	Suppressed
	"Dallam County, TX"	"48111"	"2019"	"2019"	Suppressed	672	Suppressed
	"Dallam County, TX"	"48111"	"2020 "	"2020"	Suppressed	695	Suppressed
	"Dallas County, TX"	"48113"	"2018"	"2018"	98	220927	44.4
	"Dallas County, TX"	"48113"	"2019"	"2019"	73	228505	31.9
	"Dallas County, TX"	"48113"	"2020 "	"2020"	89	236249	37.7
	"Dawson County, TX"	"48115"	"2018"	"2018"	Suppressed	1382	Suppressed
	"Dawson County, TX"	"48115"	"2019"	"2019"	Suppressed	1402	Suppressed
	"Dawson County, TX"	"48115"	"2020 "	"2020"	Suppressed	1397	Suppressed
	"Deaf Smith County, TX"	"48117"	"2018"	"2018"	Suppressed	1744	Suppressed
	"Deaf Smith County, TX"	"48117"	"2019"	"2019"	Suppressed	1800	Suppressed
	"Deaf Smith County, TX"	"48117"	"2020 "	"2020"	Suppressed	1795	Suppressed
	"Delta County, TX"	"48119"	"2018"	"2018"	Suppressed	891	Suppressed
	"Delta County, TX"	"48119"	"2019"	"2019"	Suppressed	882	Suppressed
	"Delta County, TX"	"48119"	"2020 "	"2020"	Suppressed	873	Suppressed
	"Denton County, TX"	"48121"	"2018"	"2018"	24	71468	33.6
	"Denton County, TX"	"48121"	"2019"	"2019"	15	76333	Unreliable
	"Denton County, TX"	"48121"	"2020 "	"2020"	20	82816	24.1
	"DeWitt County, TX"	"48123"	"2018"	"2018"	Suppressed	2889	Suppressed
	"DeWitt County, TX"	"48123"	"2019"	"2019"	Suppressed	2911	Suppressed
	"DeWitt County, TX"	"48123"	"2020 "	"2020"	Suppressed	2970	Suppressed
	"Dickens County, TX"	"48125"	"2018"	"2018"	Suppressed	387	Suppressed
	"Dickens County, TX"	"48125"	"2019"	"2019"	Suppressed	398	Suppressed
	"Dickens County, TX"	"48125"	"2020 "	"2020"	Suppressed	393	Suppressed
	"Dimmit County, TX"	"48127"	"2018"	"2018"	Suppressed	1262	Suppressed
	"Dimmit County, TX"	"48127"	"2019"	"2019"	Suppressed	1293	Suppressed
	"Dimmit County, TX"	"48127"	"2020 "	"2020"	Suppressed	1290	Suppressed
	"Donley County, TX"	"48129"	"2018"	"2018"	Suppressed	593	Suppressed
	"Donley County, TX"	"48129"	"2019"	"2019"	Suppressed	607	Suppressed
	"Donley County, TX"	"48129"	"2020 "	"2020"	Suppressed	611	Suppressed
	"Duval County, TX"	"48131"	"2018"	"2018"	Suppressed	1498	Suppressed
	"Duval County, TX"	"48131"	"2019"	"2019"	Suppressed	1495	Suppressed
	"Duval County, TX"	"48131"	"2020 "	"2020"	Suppressed	1459	Suppressed
	"Eastland County, TX"	"48133"	"2018"	"2018"	Suppressed	2966	Suppressed
	"Eastland County, TX"	"48133"	"2019"	"2019"	Suppressed	3003	Suppressed
	"Eastland County, TX"	"48133"	"2020 "	"2020"	Suppressed	3068	Suppressed
	"Ector County, TX"	"48135"	"2018"	"2018"	Suppressed	12046	Suppressed
	"Ector County, TX"	"48135"	"2019"	"2019"	Suppressed	12309	Suppressed
	"Ector County, TX"	"48135"	"2020 "	"2020"	10	12507	Unreliable
	"Edwards County, TX"	"48137"	"2018"	"2018"	Suppressed	446	Suppressed
	"Edwards County, TX"	"48137"	"2019"	"2019"	Suppressed	429	Suppressed
	"Edwards County, TX"	"48137"	"2020 "	"2020"	Suppressed	451	Suppressed
	"Ellis County, TX"	"48139"	"2018"	"2018"	Suppressed	18394	Suppressed
	"Ellis County, TX"	"48139"	"2019"	"2019"	Suppressed	19404	Suppressed
	"Ellis County, TX"	"48139"	"2020 "	"2020"	12	20427	Unreliable
	"El Paso County, TX"	"48141"	"2018"	"2018"	27	76418	35.3
	"El Paso County, TX"	"48141"	"2019"	"2019"	18	78489	Unreliable
	"El Paso County, TX"	"48141"	"2020 "	"2020"	24	80843	29.7
	"Erath County, TX"	"48143"	"2018"	"2018"	Suppressed	4505	Suppressed
	"Erath County, TX"	"48143"	"2019"	"2019"	Suppressed	4714	Suppressed
	"Erath County, TX"	"48143"	"2020 "	"2020"	Suppressed	4868	Suppressed
	"Falls County, TX"	"48145"	"2018"	"2018"	Suppressed	2339	Suppressed
